Year,Make,Model,Class,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,MPG,City Fuel Consumption,Highway Fuel Consumption
14,77,2197,28,4,28,4,1.8,0,0,7,25,5409.945,7056.45
14,77,2197,28,4,38,4,1.5,0,0,7,31,6586.02,8467.74
14,77,2197,28,4,38,4,1.8,0,0,7,28,5880.375,7762.095
14,77,2213,16,2,28,6,3.0,0,0,7,16,3528.225,4233.87
14,77,2213,16,2,28,6,3.5,0,0,7,16,3293.01,4233.87
14,77,2213,16,2,38,6,3.0,0,0,7,15,3293.01,3998.655
14,77,2215,15,6,28,6,3.0,0,0,7,18,3998.655,4704.3
14,77,2215,15,6,38,4,2.4,0,0,7,21,4704.3,5409.945
14,77,2216,16,2,28,6,3.0,0,0,7,17,3763.44,4469.085
14,77,2216,16,2,38,6,3.0,0,0,7,17,3528.225,4469.085
14,77,2253,15,6,28,6,3.0,0,0,7,18,3998.655,4704.3
14,77,2253,15,6,38,4,2.4,0,0,7,21,4704.3,5409.945
14,77,2256,16,2,28,6,3.0,0,0,7,18,3763.44,4469.085
14,77,2256,16,2,38,6,3.0,0,0,7,17,3528.225,4469.085
14,80,65,5,6,28,4,2.4,0,0,5,21,4469.085,5645.16
14,80,65,5,6,38,4,2.4,0,0,5,22,4704.3,5880.375
14,80,627,0,4,28,4,2.4,0,0,7,23,4704.3,6586.02
14,80,627,0,4,38,4,2.4,0,0,7,24,4939.515,6586.02
14,80,1616,23,6,28,4,2.4,0,0,7,19,3998.655,5174.73
14,80,1616,23,6,38,4,2.4,0,0,7,22,4704.3,5645.16
14,80,1618,24,2,38,4,2.4,0,0,7,17,3763.44,4469.085
14,80,2176,2,4,28,6,3.0,0,0,7,21,4233.87,6115.59
14,80,2176,2,4,38,6,3.0,0,0,7,21,4469.085,5645.16
14,80,2351,15,6,28,6,3.3,0,0,7,16,3293.01,4233.87
14,80,2351,15,6,38,6,3.3,0,0,7,16,3528.225,4233.87
14,80,2352,16,2,28,6,3.3,0,0,7,15,3293.01,3998.655
14,80,2352,16,2,38,6,3.3,0,0,7,15,3293.01,3763.44
14,80,2460,15,4,28,6,3.0,0,0,7,18,3763.44,4939.515
14,80,2849,28,4,28,4,1.6,0,0,7,27,5409.945,7762.095
14,80,2849,28,4,28,4,2.0,0,0,7,23,4704.3,6350.805
14,80,2849,28,4,38,4,1.6,0,0,7,29,5880.375,8232.525
14,80,2849,28,4,38,4,2.0,0,0,7,23,4704.3,6586.02
14,81,595,0,4,28,4,2.4,0,0,7,23,4469.085,7056.45
14,81,595,0,4,28,6,3.1,0,0,7,21,4233.87,6350.805
14,81,595,0,4,38,4,2.4,0,0,7,24,4704.3,7056.45
14,81,666,2,4,28,8,4.0,0,0,5,18,3528.225,5409.945
14,81,767,16,2,28,6,4.3,0,0,7,16,3293.01,4469.085
14,81,1183,2,4,28,4,2.4,0,0,7,24,4704.3,7056.45
14,81,1183,2,4,28,6,3.1,0,0,7,21,3998.655,6350.805
14,81,1345,1,4,28,6,3.8,0,0,7,21,3998.655,6350.805
14,81,1345,1,4,28,6,3.8,1,1,7,19,3763.44,5880.375
14,81,1875,2,4,28,6,3.8,0,0,7,21,3998.655,6350.805
14,81,2905,15,4,28,6,3.4,0,0,7,19,3763.44,5409.945
14,90,768,2,4,28,4,2.0,0,0,7,23,4704.3,7056.45
14,90,768,2,4,28,4,2.4,0,0,7,22,4233.87,6586.02
14,90,768,2,4,38,4,2.0,0,0,7,27,5409.945,7762.095
14,90,2267,0,4,27,4,2.0,0,0,7,24,4939.515,7056.45
14,90,2267,0,4,38,4,2.0,0,0,7,29,5880.375,8702.955
14,90,3352,15,4,27,4,2.4,0,0,7,20,4233.87,5645.16
14,90,3352,15,4,27,6,3.0,0,0,7,19,3998.655,5174.73
14,90,3352,15,4,28,6,3.0,0,0,7,19,3998.655,5645.16
14,90,3352,15,4,28,6,3.3,0,0,7,18,3763.44,5174.73
14,90,3352,15,4,28,6,3.8,0,0,7,18,3528.225,5174.73
14,91,757,1,4,28,6,3.8,0,0,7,20,3998.655,6115.59
14,91,757,1,4,28,6,3.8,1,1,7,19,3763.44,5880.375
14,91,1568,28,6,28,6,3.8,0,0,7,20,3998.655,6115.59
14,91,1568,28,6,28,8,5.7,0,0,5,18,3763.44,5174.73
14,91,1568,28,6,38,6,3.8,0,0,7,21,3998.655,6586.02
14,91,1568,28,6,39,8,5.7,0,0,5,19,3763.44,5645.16
14,91,1768,0,4,28,4,2.4,0,0,7,23,4469.085,7056.45
14,91,1768,0,4,28,6,3.1,0,0,7,21,4233.87,6350.805
14,91,1768,0,4,38,4,2.4,0,0,7,24,4704.3,7056.45
14,91,1780,2,4,28,6,3.1,0,0,7,21,3998.655,6350.805
14,91,1780,2,4,28,6,3.8,0,0,7,21,3998.655,6350.805
14,91,1780,2,4,28,6,3.8,1,1,7,19,3763.44,5880.375
14,91,3043,28,4,27,4,2.2,0,0,7,23,4704.3,6350.805
14,91,3043,28,4,28,4,2.2,0,0,7,23,4704.3,6586.02
14,91,3043,28,4,28,4,2.4,0,0,7,23,4469.085,7056.45
14,91,3043,28,4,38,4,2.2,0,0,7,25,4939.515,7291.665
14,91,3043,28,4,38,4,2.4,0,0,7,24,4704.3,7056.45
14,91,3175,15,4,28,6,3.4,0,0,7,19,3763.44,5409.945
14,92,458,5,2,39,6,3.6,0,0,5,17,3293.01,4939.515
14,92,458,5,6,28,6,3.6,0,0,5,17,3528.225,5174.73
14,92,458,5,6,39,6,3.6,0,0,5,18,3528.225,5409.945
14,92,761,29,6,29,6,2.5,0,0,5,17,3528.225,5174.73
14,92,761,29,6,38,6,2.5,0,0,5,20,3998.655,5645.16
14,93,1028,28,4,27,4,2.2,0,0,7,21,4469.085,5880.375
14,98,2913,2,6,28,8,6.7,1,0,5,12,2352.15,3528.225
14,98,2917,1,6,28,8,6.7,1,0,5,11,2116.935,3057.795
14,103,443,1,4,28,4,2.3,1,0,7,18,3763.44,5645.16
14,103,443,1,4,38,4,2.3,1,0,5,21,4233.87,5880.375
14,103,444,2,4,28,4,2.0,1,0,7,19,3998.655,5409.945
14,103,444,2,4,28,4,2.3,0,0,7,20,4233.87,5645.16
14,103,444,2,4,38,4,2.0,0,0,7,22,4704.3,6115.59
14,103,444,2,4,38,4,2.0,1,0,7,21,4233.87,5645.16
14,103,445,28,4,28,4,2.3,0,0,7,20,4233.87,5645.16
14,103,445,28,4,38,4,2.3,0,0,7,22,4704.3,6115.59
14,103,446,2,4,28,4,2.0,1,0,7,19,3998.655,5409.945
14,103,446,2,4,38,4,2.0,1,0,7,21,4233.87,5880.375
14,103,447,28,4,28,4,2.0,1,0,7,19,3998.655,5409.945
14,103,447,28,4,38,4,2.0,1,0,7,21,4233.87,5880.375
14,106,2697,28,4,28,4,1.9,0,0,7,25,4939.515,7291.665
14,106,2697,28,4,28,4,1.9,0,0,7,27,5409.945,7997.31
14,106,2697,28,4,38,4,1.9,0,0,7,26,5409.945,7762.095
14,106,2697,28,4,38,4,1.9,0,0,7,28,5645.16,8467.74
14,106,2705,0,4,28,4,1.9,0,0,7,25,4939.515,7291.665
14,106,2705,0,4,28,4,1.9,0,0,7,27,5409.945,7997.31
14,106,2705,0,4,38,4,1.9,0,0,7,26,5409.945,7762.095
14,106,2705,0,4,38,4,1.9,0,0,7,28,5645.16,8467.74
14,106,2746,13,4,28,4,1.9,0,0,7,25,4939.515,7291.665
14,106,2746,13,4,28,4,1.9,0,0,7,26,5409.945,7291.665
14,106,2746,13,4,38,4,1.9,0,0,7,26,5409.945,7762.095
14,106,2746,13,4,38,4,1.9,0,0,7,27,5645.16,7997.31
14,111,1600,16,2,28,4,2.5,0,0,7,20,4233.87,5645.16
14,111,1600,16,2,38,4,2.5,0,0,7,21,4469.085,5880.375
14,111,1863,28,2,28,4,2.2,0,0,7,23,4704.3,6350.805
14,111,1863,28,2,28,4,2.5,0,0,7,21,4469.085,5880.375
14,111,1863,28,2,38,4,2.2,0,0,7,23,4704.3,6350.805
14,111,1863,28,2,38,4,2.5,0,0,7,22,4469.085,6115.59
14,111,1868,13,2,28,4,2.2,0,0,7,23,4704.3,6350.805
14,111,1868,13,2,38,4,2.2,0,0,7,23,4704.3,6350.805
14,111,2006,0,4,28,4,2.2,0,0,7,24,4939.515,6821.235
14,111,2009,0,2,28,4,2.2,0,0,7,23,4704.3,6350.805
14,111,2009,0,2,28,4,2.5,0,0,7,20,4233.87,5645.16
14,111,2009,0,2,38,4,2.2,0,0,7,23,4704.3,6350.805
14,111,2009,0,2,38,4,2.5,0,0,7,21,4469.085,5880.375
14,111,2013,3,4,28,4,2.2,0,0,7,24,4939.515,6821.235
14,111,2015,3,2,28,4,2.2,0,0,7,23,4704.3,6350.805
14,111,2015,3,2,28,4,2.5,0,0,7,20,4233.87,5645.16
14,111,2015,3,2,38,4,2.2,0,0,7,23,4704.3,6350.805
14,111,2015,3,2,38,4,2.5,0,0,7,21,4469.085,5880.375
14,113,1419,28,4,28,4,1.6,0,0,7,26,5645.16,7291.665
14,113,1419,28,4,38,4,1.6,0,0,7,29,6115.59,7762.095
14,113,1420,13,4,28,4,1.6,0,0,7,26,5409.945,7056.45
14,113,1420,13,4,38,4,1.6,0,0,7,28,6115.59,7762.095
14,113,2862,16,2,27,4,1.6,0,0,7,21,4704.3,5409.945
14,113,2862,16,2,38,4,1.6,0,0,7,22,4939.515,5645.16
14,113,2863,15,6,27,4,1.6,0,0,7,21,4704.3,5409.945
14,113,2863,15,6,38,4,1.6,0,0,7,22,4939.515,5645.16
14,113,2866,16,2,28,4,1.6,0,0,7,21,4469.085,5645.16
14,113,2866,16,2,38,4,1.6,0,0,7,22,4704.3,5645.16
14,113,2867,15,6,28,4,1.6,0,0,7,21,4469.085,5645.16
14,113,2867,15,6,38,4,1.6,0,0,7,22,4704.3,5645.16
14,113,2873,16,2,28,4,1.8,0,0,7,20,4469.085,5174.73
14,113,2873,16,2,38,4,1.8,0,0,7,21,4704.3,5409.945
14,113,2874,15,6,28,4,1.8,0,0,7,20,4469.085,5174.73
14,113,2874,15,6,38,4,1.8,0,0,7,21,4704.3,5409.945
14,113,3046,28,4,27,4,1.3,0,0,7,28,6115.59,7291.665
14,113,3399,29,2,28,4,1.6,0,0,7,22,4704.3,5880.375
14,113,3399,29,2,38,4,1.6,0,0,7,23,5174.73,6115.59
14,113,3400,29,6,28,4,1.6,0,0,7,22,4704.3,5880.375
14,113,3400,29,6,38,4,1.6,0,0,7,23,5174.73,6115.59
14,117,251,15,6,28,4,2.7,0,0,7,19,4233.87,5174.73
14,117,251,15,6,28,6,3.4,0,0,7,17,3763.44,4469.085
14,117,251,15,6,38,4,2.7,0,0,7,19,3998.655,5174.73
14,117,252,16,2,28,4,2.7,0,0,7,18,3998.655,4704.3
14,117,252,16,2,28,6,3.4,0,0,7,16,3528.225,4233.87
14,117,252,16,2,38,4,2.7,0,0,7,17,3528.225,4704.3
14,117,252,16,2,38,6,3.4,0,0,7,16,3528.225,4233.87
14,117,671,1,4,28,6,3.0,0,0,7,22,4469.085,6350.805
14,117,929,2,4,28,4,2.2,0,0,7,23,4704.3,6586.02
14,117,929,2,4,28,6,3.0,0,0,7,20,3998.655,5880.375
14,117,929,2,4,38,4,2.2,0,0,7,24,4939.515,6821.235
14,117,929,2,4,38,6,3.0,0,0,7,21,4233.87,6115.59
14,117,1003,28,4,28,4,2.2,0,0,7,22,4469.085,6115.59
14,117,1003,28,4,38,4,2.2,0,0,7,22,4469.085,6115.59
14,117,1004,5,4,28,4,2.2,0,0,7,23,4704.3,6350.805
14,117,1004,5,4,38,4,2.2,0,0,7,22,4469.085,6115.59
14,117,1139,0,4,27,4,1.8,0,0,7,26,5645.16,7056.45
14,117,1139,0,4,28,4,1.8,0,0,7,28,5880.375,7762.095
14,117,1139,0,4,38,4,1.8,0,0,7,30,6350.805,7997.31
14,117,1995,16,2,28,8,4.7,0,0,7,14,2822.58,3528.225
14,117,2341,5,4,28,4,1.5,0,0,7,26,5409.945,6821.235
14,117,2341,5,4,38,4,1.5,0,0,7,28,5880.375,7526.88
14,117,2342,5,4,28,4,1.5,0,0,7,26,5409.945,6821.235
14,117,2342,5,4,38,4,1.5,0,0,7,27,5880.375,7291.665
14,117,2481,15,4,28,4,2.0,0,0,7,23,4939.515,6115.59
14,117,2481,15,4,38,4,2.0,0,0,7,23,4939.515,6350.805
14,117,2482,16,2,28,4,2.0,0,0,7,21,4469.085,5645.16
14,117,2482,16,2,38,4,2.0,0,0,7,21,4704.3,5645.16
14,117,2487,15,4,28,4,2.0,0,0,7,23,4939.515,6115.59
14,117,2487,15,4,38,4,2.0,0,0,7,23,4939.515,6350.805
14,117,2488,16,2,28,4,2.0,0,0,7,22,4704.3,5645.16
14,117,2488,16,2,38,4,2.0,0,0,7,21,4704.3,5645.16
14,117,2875,15,4,28,6,3.0,0,0,7,19,3763.44,5409.945
14,117,3045,5,6,28,6,3.0,0,0,5,19,3998.655,5174.73
14,117,3045,5,6,28,6,3.0,1,0,5,18,3763.44,4939.515
14,117,3045,5,6,39,6,3.0,1,0,5,18,3528.225,5174.73
14,117,3052,23,6,28,4,2.7,0,0,7,19,3998.655,4939.515
14,117,3052,23,6,28,6,3.4,0,0,7,17,3763.44,4469.085
14,117,3052,23,6,38,4,2.7,0,0,7,19,3998.655,5174.73
14,117,3052,23,6,38,6,3.4,0,0,7,17,3528.225,4469.085
14,117,3053,24,2,28,6,3.4,0,0,7,15,3293.01,3763.44
14,117,3053,24,2,38,6,3.4,0,0,7,16,3528.225,4233.87
14,117,3080,9,6,28,4,2.4,0,0,7,20,4469.085,5174.73
14,117,3080,9,6,28,4,2.7,0,0,7,19,3998.655,5174.73
14,117,3080,9,6,28,6,3.4,0,0,7,19,3998.655,5174.73
14,117,3080,9,6,28,6,3.4,0,0,7,18,3763.44,4939.515
14,117,3080,9,6,38,4,2.4,0,0,7,21,4469.085,5880.375
14,117,3080,9,6,38,6,3.4,0,0,7,19,3998.655,5174.73
14,117,3081,24,2,28,4,2.7,0,0,7,18,3763.44,4704.3
14,117,3081,24,2,28,6,3.4,0,0,7,16,3528.225,4233.87
14,117,3081,24,2,38,4,2.7,0,0,7,17,3763.44,4704.3
14,117,3081,24,2,38,6,3.4,0,0,7,16,3528.225,4233.87
14,117,3114,28,4,27,4,1.5,0,0,7,27,5880.375,7056.45
14,117,3114,28,4,28,4,1.5,0,0,7,29,6115.59,7997.31
14,117,3114,28,4,38,4,1.5,0,0,7,30,6350.805,8232.525
14,122,919,28,4,28,4,2.0,0,0,7,22,4469.085,6115.59
14,122,919,28,4,38,4,2.0,0,0,7,24,4939.515,6586.02
14,122,1764,0,4,28,4,2.0,0,0,7,22,4469.085,6115.59
14,122,1764,0,4,38,4,2.0,0,0,7,24,4939.515,6586.02
14,122,1726,0,4,38,6,2.8,0,0,7,19,3998.655,5645.16
14,122,1890,0,4,28,4,2.0,0,0,7,22,4469.085,6115.59
14,122,1890,0,4,38,4,2.0,0,0,7,24,4939.515,6586.02
14,122,1894,0,4,28,6,2.8,0,0,7,19,3763.44,5409.945
14,122,1894,0,4,38,6,2.8,0,0,7,19,3998.655,5645.16
14,122,2273,28,4,28,4,2.0,0,0,7,21,4469.085,5645.16
14,122,2273,28,4,38,4,2.0,0,0,7,23,4704.3,6350.805
14,122,2343,2,4,28,4,1.9,1,0,0,31,6350.805,9173.385
14,122,2343,2,4,29,4,1.8,1,0,5,22,4233.87,6586.02
14,122,2343,2,4,29,6,2.8,0,0,5,19,3763.44,6115.59
14,122,2343,2,4,38,4,1.8,1,0,5,24,4704.3,6821.235
14,122,2343,2,4,38,6,2.8,0,0,5,21,4233.87,6115.59
14,122,2345,2,2,29,6,2.8,0,0,5,18,3528.225,5645.16
14,122,2346,3,4,28,4,1.9,1,0,0,31,6350.805,9173.385
14,122,2346,3,4,29,4,1.8,1,0,5,22,4233.87,6586.02
14,122,2346,3,4,38,4,1.8,1,0,5,24,4704.3,6821.235
14,122,2348,3,2,29,6,2.8,0,0,5,18,3528.225,5645.16
14,123,838,0,4,28,5,2.3,1,0,5,19,3763.44,5409.945
14,123,838,0,4,28,5,2.4,1,0,5,20,3998.655,5645.16
14,123,838,0,4,38,5,2.3,1,0,5,19,3998.655,5409.945
14,123,839,28,4,28,5,2.3,1,0,5,19,3763.44,5409.945
14,123,839,28,4,28,5,2.4,1,0,5,19,3998.655,5409.945
14,123,839,28,4,38,5,2.3,1,0,5,19,3763.44,5409.945
14,123,2685,2,4,28,5,2.3,1,0,5,19,3763.44,5645.16
14,123,2685,2,4,28,5,2.4,0,0,5,21,4233.87,6115.59
14,123,2685,2,4,28,5,2.4,1,0,5,20,3998.655,5645.16
14,123,2685,2,4,38,5,2.3,1,0,5,19,3998.655,5409.945
14,123,2685,2,4,38,5,2.4,0,0,5,21,3998.655,6350.805
14,123,2694,0,6,28,6,2.9,0,0,5,18,3763.44,5409.945
14,123,3264,3,2,28,5,2.3,1,0,5,19,3763.44,5409.945
14,123,3264,3,2,28,5,2.4,1,0,5,19,3763.44,5174.73
14,123,3265,3,4,28,5,2.3,1,0,5,19,3763.44,5409.945
14,123,3265,3,4,28,5,2.4,0,0,5,21,4233.87,6115.59
14,123,3265,3,4,28,5,2.4,1,0,5,20,3998.655,5645.16
14,123,3265,3,4,38,5,2.3,1,0,5,19,3998.655,5409.945
14,123,3265,3,4,38,5,2.4,0,0,5,21,3998.655,6350.805
14,123,3272,13,6,28,6,2.9,0,0,5,18,3763.44,5409.945
15,2,29,28,4,28,4,2.3,0,0,7,22,4704.3,6350.805
15,2,29,28,4,28,6,3.0,0,0,7,20,3998.655,6115.59
15,2,29,28,4,38,4,2.3,0,0,7,24,4939.515,6821.235
15,2,79,2,4,28,6,3.2,0,0,5,20,3998.655,5880.375
15,2,80,2,4,28,6,3.5,0,0,5,18,3763.44,5174.73
15,2,1873,28,4,28,4,1.8,0,0,7,24,4939.515,6821.235
15,2,1873,28,4,38,4,1.8,0,0,7,25,5174.73,6821.235
15,2,1873,28,4,38,4,1.8,0,0,5,24,5174.73,6586.02
15,2,2243,29,6,28,6,3.0,0,0,5,18,3763.44,5174.73
15,2,2243,29,6,39,6,3.2,0,0,5,18,3763.44,5174.73
15,2,2732,21,2,28,6,3.5,0,0,7,15,3057.795,4233.87
15,6,515,0,4,29,4,1.8,1,0,5,22,4233.87,6586.02
15,6,515,0,4,29,6,2.8,0,0,5,20,3763.44,6350.805
15,6,515,0,4,38,4,1.8,1,0,5,24,4704.3,6821.235
15,6,515,0,4,38,6,2.8,0,0,5,21,4233.87,6115.59
15,6,517,13,2,29,4,1.8,1,0,5,19,3763.44,5880.375
15,6,517,13,2,29,6,2.8,0,0,5,19,3763.44,5880.375
15,6,517,13,2,38,4,1.8,1,0,5,22,4469.085,6115.59
15,6,517,13,2,38,6,2.8,0,0,5,20,3998.655,5880.375
15,6,522,0,2,29,4,1.8,1,0,5,19,3763.44,5880.375
15,6,522,0,2,29,6,2.8,0,0,5,19,3763.44,5880.375
15,6,522,0,2,38,4,1.8,1,0,5,22,4469.085,6115.59
15,6,522,0,2,38,6,2.8,0,0,5,20,3998.655,5880.375
15,6,526,2,4,29,6,2.8,0,0,5,19,3763.44,5880.375
15,6,527,3,2,29,6,2.8,0,0,5,18,3528.225,5645.16
15,6,530,2,2,29,6,2.8,0,0,5,18,3528.225,5645.16
15,6,533,2,4,29,8,3.7,0,0,5,18,3528.225,5645.16
15,6,535,2,2,29,8,4.2,0,0,5,18,3528.225,5409.945
15,11,642,2,6,29,8,4.4,1,0,5,13,2587.365,3528.225
15,11,693,28,6,28,8,6.8,1,0,5,12,2352.15,3528.225
15,11,774,1,6,28,8,6.8,1,0,5,11,2116.935,3293.01
15,11,1092,0,6,28,8,6.8,1,0,5,12,2352.15,3528.225
15,11,1093,28,6,28,8,6.8,1,0,5,12,2352.15,3528.225
15,11,1096,28,6,28,8,6.8,1,0,5,12,2352.15,3528.225
15,11,3236,2,6,28,8,6.8,1,0,5,12,2352.15,3528.225
15,9,119,0,6,28,4,1.9,0,0,7,23,4704.3,6821.235
15,9,119,0,6,38,4,1.9,0,0,7,24,4704.3,7056.45
15,9,127,0,6,29,6,2.5,0,0,7,20,3998.655,6115.59
15,9,127,0,6,38,6,2.5,0,0,7,21,4233.87,6115.59
15,9,128,5,6,28,6,2.5,0,0,7,20,3998.655,5880.375
15,9,128,5,6,38,6,2.5,0,0,7,22,4233.87,6586.02
15,9,130,28,6,28,6,2.5,0,0,7,20,3998.655,5880.375
15,9,130,28,6,38,6,2.5,0,0,7,22,4233.87,6586.02
15,9,148,0,6,29,6,2.8,0,0,7,20,3998.655,5880.375
15,9,148,0,6,38,6,2.8,0,0,7,21,4233.87,6115.59
15,9,149,5,6,28,6,2.8,0,0,7,20,4233.87,5880.375
15,9,149,5,6,38,6,2.8,0,0,7,21,4233.87,6350.805
15,9,161,28,6,28,6,2.8,0,0,7,20,4233.87,5880.375
15,9,161,28,6,38,6,2.8,0,0,7,21,4233.87,6350.805
15,9,285,0,6,28,6,2.8,0,0,7,19,3763.44,5645.16
15,9,285,0,6,38,6,2.8,0,0,7,21,4233.87,6115.59
15,9,287,13,6,28,6,2.8,0,0,7,19,3763.44,5645.16
15,9,287,13,6,38,6,2.8,0,0,7,19,3763.44,5645.16
15,9,303,0,6,29,8,4.4,0,0,7,18,3763.44,5174.73
15,9,303,0,6,29,8,4.4,0,0,7,16,3293.01,4469.085
15,9,303,0,6,39,8,4.4,0,0,7,16,3293.01,4939.515
15,9,305,13,6,29,8,4.4,0,0,7,16,3293.01,4469.085
15,9,384,2,6,29,8,4.4,0,0,7,18,3528.225,5174.73
15,9,384,2,6,29,8,4.4,0,0,7,16,3293.01,4469.085
15,9,387,1,6,29,8,4.4,0,0,7,18,3528.225,5174.73
15,9,397,1,6,29,12,5.4,0,0,7,14,2822.58,4233.87
15,9,2055,29,6,38,6,3.2,0,0,7,20,3998.655,5645.16
15,9,2056,29,6,38,6,3.2,0,0,7,20,3998.655,5645.16
15,9,2067,28,6,38,6,3.2,0,0,7,20,3998.655,5645.16
15,9,2068,5,6,29,6,3.2,0,0,7,18,3528.225,5409.945
15,9,2068,5,6,38,6,3.2,0,0,7,20,3998.655,5645.16
15,9,3541,29,6,28,6,2.8,0,0,7,19,3998.655,5645.16
15,9,3541,29,6,38,6,2.8,0,0,7,19,3998.655,5645.16
15,9,3542,29,6,28,6,2.5,0,0,7,19,3998.655,5645.16
15,9,3542,29,6,28,6,2.8,0,0,7,19,3998.655,5645.16
15,9,3542,29,6,38,6,2.5,0,0,7,20,3998.655,5880.375
15,9,3542,29,6,38,6,2.8,0,0,7,19,3998.655,5645.16
15,16,1006,2,4,28,6,3.1,0,0,7,21,3998.655,6115.59
15,16,2004,1,4,28,6,3.8,0,0,7,21,3998.655,6350.805
15,16,2336,1,4,28,6,3.8,0,1,5,19,3763.44,5880.375
15,16,2336,1,4,28,6,3.8,0,0,7,20,3998.655,5880.375
15,16,2575,2,4,28,6,3.8,0,0,7,21,3998.655,6350.805
15,16,2575,2,4,28,6,3.8,0,1,5,19,3763.44,5880.375
15,16,2596,2,4,28,6,3.8,0,1,5,19,3763.44,5880.375
15,19,980,2,6,28,6,3.0,0,0,5,18,3763.44,5409.945
15,19,1223,1,4,28,8,4.6,0,0,5,18,3528.225,5645.16
15,19,1356,2,4,28,8,4.6,0,0,5,18,3528.225,5645.16
15,19,1390,21,2,28,8,5.7,0,0,7,13,2587.365,3528.225
15,19,1626,1,4,28,8,4.6,0,0,5,18,3528.225,5645.16
15,19,2031,1,4,28,8,4.6,0,0,5,18,3528.225,5645.16
15,19,2857,2,4,28,8,4.6,0,0,5,18,3528.225,5645.16
15,20,657,32,6,28,6,4.3,0,0,7,16,3293.01,4469.085
15,20,659,33,6,28,6,4.3,0,0,7,16,3293.01,4233.87
15,20,660,32,2,28,6,4.3,0,0,7,16,3293.01,4469.085
15,20,662,33,2,28,6,4.3,0,0,7,15,3293.01,4233.87
15,20,753,20,6,28,6,4.3,0,0,7,16,3293.01,4469.085
15,20,753,20,6,38,6,4.3,0,0,7,17,3528.225,4939.515
15,20,754,21,2,28,6,4.3,0,0,7,16,3293.01,4469.085
15,20,754,21,2,38,6,4.3,0,0,7,14,3057.795,3763.44
15,20,785,23,6,28,8,5.0,0,0,7,15,3057.795,3998.655
15,20,785,23,6,28,8,5.7,0,0,7,14,3057.795,3998.655
15,20,928,28,6,28,6,3.8,0,0,7,20,3998.655,6115.59
15,20,928,28,6,28,8,5.7,0,0,5,18,3528.225,5409.945
15,20,928,28,6,38,6,3.8,0,0,7,21,3998.655,6586.02
15,20,928,28,6,39,8,5.7,0,0,5,20,3998.655,6115.59
15,20,981,28,4,27,4,2.2,0,0,7,22,4704.3,6115.59
15,20,981,28,4,28,4,2.2,0,0,7,23,4704.3,6586.02
15,20,981,28,4,28,4,2.4,0,0,7,23,4469.085,6586.02
15,20,981,28,4,38,4,2.2,0,0,7,25,4939.515,7291.665
15,20,981,28,4,38,4,2.4,0,0,7,24,4704.3,7056.45
15,20,1148,29,6,28,8,5.7,0,0,5,18,3528.225,5409.945
15,20,1148,29,6,39,8,5.7,0,0,5,20,3763.44,6115.59
15,20,1467,33,6,28,6,4.3,0,0,7,15,3057.795,4233.87
15,20,1467,33,6,28,8,5.0,0,0,7,14,3057.795,3763.44
15,20,1467,33,6,28,8,5.7,0,0,7,14,2822.58,3998.655
15,20,1931,24,2,28,8,5.0,0,0,7,14,3057.795,3998.655
15,20,1931,24,2,28,8,5.7,0,0,7,14,2822.58,3763.44
15,20,2052,2,4,28,6,3.1,0,0,7,21,3998.655,6115.59
15,20,2052,2,4,28,6,3.8,0,0,7,21,3998.655,6350.805
15,20,2052,2,4,28,6,3.8,0,0,7,19,3763.44,5880.375
15,20,2155,2,4,28,4,2.4,0,0,7,23,4469.085,6586.02
15,20,2155,2,4,28,6,3.1,0,0,7,21,3998.655,6115.59
15,20,2185,28,4,27,4,1.3,0,0,7,28,6115.59,7291.665
15,20,2391,0,4,27,4,1.8,0,0,7,26,5645.16,7056.45
15,20,2391,0,4,28,4,1.8,0,0,7,28,5880.375,7526.88
15,20,2391,0,4,38,4,1.8,0,0,7,29,6115.59,7997.31
15,20,2624,9,6,28,4,2.2,0,0,7,19,3998.655,5645.16
15,20,2624,9,6,28,6,4.3,0,0,7,17,3528.225,4704.3
15,20,2624,9,6,38,4,2.2,0,0,7,23,4704.3,6115.59
15,20,2624,9,6,38,6,4.3,0,0,7,18,3528.225,4939.515
15,20,2626,24,2,28,6,4.3,0,0,7,16,3293.01,4469.085
15,20,2626,24,2,38,6,4.3,0,0,7,17,3528.225,4704.3
15,20,2921,23,6,28,6,4.3,0,0,7,16,3293.01,4469.085
15,20,2921,23,6,28,8,4.8,0,0,7,16,3293.01,4469.085
15,20,2921,23,6,28,8,5.3,0,0,7,16,3293.01,4469.085
15,20,2921,23,6,38,6,4.3,0,0,7,17,3528.225,4939.515
15,20,2921,23,6,38,8,4.8,0,0,7,16,3293.01,4469.085
15,20,2922,24,2,28,6,4.3,0,0,7,16,3293.01,4469.085
15,20,2922,24,2,28,8,4.8,0,0,7,15,3293.01,3998.655
15,20,2922,24,2,28,8,5.3,0,0,7,15,3057.795,3763.44
15,20,2922,24,2,38,6,4.3,0,0,7,14,3057.795,3763.44
15,20,2922,24,2,38,8,4.8,0,0,7,15,3057.795,4233.87
15,20,2924,23,6,28,8,5.3,0,0,7,15,3293.01,4233.87
15,20,2924,23,6,28,8,6.0,0,0,7,12,2587.365,3528.225
15,20,3023,20,6,28,8,5.7,0,0,7,14,2822.58,3998.655
15,20,3083,20,0,28,8,5.7,0,0,7,13,2822.58,3763.44
