Year,Make,Transmission,Engine Cylinders,Turbocharger,Fuel Type,MPG,City Fuel Consumption,Highway Fuel Consumption
25,6,22,6,0,5,20,4233.87,5645.16
25,6,39,6,0,5,20,3998.655,5880.375
25,6,22,4,1,5,25,5174.73,7056.45
25,6,22,4,1,5,24,4939.515,6821.235
25,6,22,6,0,5,20,4233.87,5645.16
25,6,39,6,0,5,20,3998.655,5880.375
25,11,22,8,1,5,11,2352.15,3293.01
25,11,22,8,1,5,11,2116.935,3528.225
25,11,22,8,1,5,11,2116.935,3528.225
25,11,22,8,1,5,11,2352.15,3293.01
25,11,22,12,1,5,12,2352.15,3998.655
25,11,22,12,1,5,13,2352.15,3998.655
25,11,22,12,1,5,12,2352.15,3998.655
25,9,22,6,0,5,22,4233.87,6586.02
25,9,39,6,0,5,21,4233.87,6586.02
25,9,22,6,0,5,21,4233.87,6350.805
25,9,39,6,0,5,21,4233.87,6586.02
25,9,22,6,1,5,20,4233.87,5880.375
25,9,39,6,1,5,20,3998.655,5880.375
25,9,22,6,1,5,20,3998.655,6115.59
25,9,39,6,1,5,20,3998.655,6115.59
25,9,22,6,0,5,22,4233.87,6586.02
25,9,39,6,0,5,21,4233.87,6586.02
25,9,22,6,0,5,21,4233.87,6350.805
25,9,39,6,0,5,20,3998.655,6350.805
25,9,22,6,0,5,20,3998.655,5880.375
25,9,39,6,0,5,20,3998.655,5880.375
25,9,22,6,0,5,22,4233.87,6586.02
25,9,39,6,0,5,21,4233.87,6586.02
25,9,22,6,0,5,21,4233.87,6350.805
25,9,39,6,0,5,20,3998.655,6350.805
25,9,22,6,0,5,20,3998.655,5880.375
25,9,39,6,0,5,20,3998.655,5880.375
25,9,22,6,0,5,20,3998.655,5880.375
25,9,39,6,0,5,20,3998.655,5880.375
25,9,22,6,1,5,20,3998.655,6115.59
25,9,39,6,1,5,20,3998.655,6115.59
25,9,22,6,1,5,20,3998.655,6115.59
25,9,39,6,1,5,20,3998.655,6115.59
25,9,22,6,1,5,20,3998.655,5880.375
25,9,39,6,1,5,19,3763.44,5880.375
25,9,22,6,0,0,27,5409.945,8467.74
25,9,22,6,1,5,20,3998.655,6115.59
25,9,39,6,1,5,20,3998.655,6115.59
25,9,22,6,1,5,20,3998.655,5880.375
25,9,39,6,1,5,19,3763.44,5880.375
25,9,22,6,0,5,21,4233.87,6350.805
25,9,39,6,0,5,21,4233.87,6586.02
25,9,22,6,0,5,20,3998.655,5880.375
25,9,39,6,0,5,20,3998.655,5880.375
25,9,22,6,1,5,20,3998.655,6115.59
25,9,39,6,1,5,20,3998.655,6115.59
25,9,22,6,1,5,19,3763.44,5645.16
25,9,39,6,1,5,18,3763.44,5409.945
25,9,22,6,1,5,20,3998.655,5880.375
25,9,39,6,1,5,19,3763.44,5880.375
25,9,22,8,0,5,18,3528.225,5409.945
25,9,39,8,0,5,18,3528.225,5174.73
25,9,22,8,0,5,18,3528.225,5409.945
25,9,39,8,0,5,18,3528.225,5174.73
25,9,22,8,0,5,18,3528.225,5409.945
25,9,39,8,0,5,16,3293.01,4939.515
25,9,22,8,1,5,17,3528.225,5174.73
25,9,22,8,1,5,17,3293.01,4939.515
25,9,23,8,0,5,16,3293.01,4704.3
25,9,39,8,0,5,16,3293.01,4704.3
25,9,23,8,0,5,16,3293.01,4704.3
25,9,39,8,0,5,16,3057.795,4704.3
25,9,23,8,0,5,16,3293.01,4704.3
25,9,39,8,0,5,16,3293.01,4704.3
25,9,23,10,0,5,13,2587.365,3998.655
25,9,39,10,0,5,13,2587.365,3998.655
25,9,23,10,0,5,13,2587.365,3998.655
25,9,39,10,0,5,13,2587.365,3998.655
25,9,23,10,0,5,13,2587.365,3998.655
25,9,39,10,0,5,13,2587.365,3998.655
25,9,22,6,0,5,20,3998.655,5645.16
25,9,39,6,0,5,19,3763.44,5409.945
25,9,22,6,0,5,18,3528.225,4939.515
25,9,22,6,0,0,22,4469.085,6115.59
25,9,22,8,0,5,16,3293.01,4469.085
25,9,22,6,0,5,17,3528.225,4704.3
25,9,22,8,1,5,15,2822.58,4233.87
25,9,22,6,0,5,22,4469.085,6821.235
25,9,39,6,0,5,22,4469.085,6586.02
25,9,23,6,1,5,20,3998.655,5645.16
25,9,39,6,1,5,20,4233.87,5880.375
25,16,30,6,0,7,18,3763.44,5174.73
25,16,30,6,0,7,19,3998.655,5645.16
25,16,28,6,0,7,21,3998.655,6586.02
25,16,28,8,0,7,19,3763.44,5645.16
25,16,28,6,0,7,20,3998.655,6115.59
25,16,28,8,0,7,18,3528.225,5174.73
25,16,28,6,0,7,21,3998.655,6115.59
25,19,22,6,0,7,20,3998.655,6115.59
25,19,22,6,0,7,21,4233.87,6115.59
25,19,39,6,0,7,19,3763.44,5880.375
25,19,22,6,0,7,20,3998.655,6115.59
25,19,22,6,0,7,20,3998.655,5880.375
25,19,28,8,0,7,18,3528.225,5409.945
25,19,28,8,0,7,18,3528.225,5174.73
25,19,30,8,0,7,15,2822.58,4469.085
25,19,30,8,0,7,14,2822.58,4469.085
25,19,30,8,0,7,15,2822.58,4469.085
25,19,26,8,0,7,20,4704.3,4939.515
25,19,28,8,0,7,14,2822.58,3763.44
25,19,28,8,0,7,14,2822.58,4233.87
25,19,21,6,0,7,18,3528.225,5409.945
25,19,22,8,0,5,16,3057.795,4704.3
25,19,21,6,0,7,17,3293.01,5174.73
25,19,22,8,0,5,15,3057.795,4704.3
25,19,22,8,0,5,18,3528.225,5645.16
25,19,22,6,0,7,20,3998.655,6115.59
25,19,22,6,0,7,20,3998.655,6115.59
25,19,22,8,0,5,17,3528.225,5174.73
25,19,22,8,0,5,15,3057.795,4469.085
25,19,22,8,0,5,18,3528.225,5645.16
25,19,22,8,0,5,17,3293.01,5409.945
25,20,30,8,0,7,16,3293.01,4704.3
25,20,30,8,0,7,16,3293.01,4469.085
25,20,28,4,0,7,28,5880.375,7997.31
25,20,38,4,0,7,30,6350.805,7997.31
25,20,28,4,0,7,28,5880.375,7997.31
25,20,38,4,0,7,30,6350.805,7997.31
25,20,28,4,0,7,27,5645.16,7762.095
25,20,38,4,1,7,25,5174.73,7056.45
25,20,38,4,0,7,29,5880.375,8232.525
25,20,38,4,0,7,30,5880.375,8702.955
25,20,28,4,0,7,20,4233.87,5645.16
25,20,28,5,0,7,19,3998.655,5409.945
25,20,28,8,0,7,17,3528.225,4939.515
25,20,38,4,0,7,20,4233.87,5645.16
25,20,28,4,0,7,20,3998.655,5409.945
25,20,28,5,0,7,19,3763.44,5174.73
25,20,28,8,0,7,16,3293.01,4469.085
25,20,38,4,0,7,20,3998.655,5409.945
25,20,28,5,0,7,17,3528.225,4704.3
25,20,28,5,0,7,18,3763.44,4939.515
25,20,28,4,0,7,20,4233.87,5645.16
25,20,28,5,0,7,19,3998.655,5409.945
25,20,28,8,0,7,17,3528.225,4939.515
25,20,38,4,0,7,20,4233.87,5645.16
25,20,28,5,0,7,18,3763.44,4939.515
25,20,28,8,0,7,16,3293.01,4469.085
25,20,22,8,0,5,18,3528.225,5880.375
25,20,39,8,0,5,19,3763.44,6115.59
25,20,39,8,0,5,18,3528.225,5645.16
25,20,39,8,0,5,16,3293.01,4704.3
25,20,22,6,0,7,19,3763.44,5645.16
25,20,29,6,0,7,20,3998.655,5645.16
25,20,22,6,0,7,19,3998.655,5645.16
25,20,29,6,0,7,20,3998.655,5645.16
25,20,28,8,0,7,14,3057.795,3763.44
25,20,28,8,0,7,14,3057.795,3763.44
25,20,28,8,0,7,14,2822.58,3528.225
25,20,28,4,1,7,23,4469.085,6821.235
25,20,28,4,0,7,25,5174.73,7056.45
25,20,28,4,0,7,24,5174.73,6821.235
25,20,38,4,1,7,24,4939.515,6821.235
25,20,38,4,0,7,26,5174.73,7526.88
25,20,38,4,0,7,24,4939.515,7056.45
25,20,28,4,1,7,23,4469.085,6821.235
25,20,28,4,0,7,25,5174.73,7056.45
25,20,28,4,0,7,24,5174.73,6821.235
25,20,38,4,1,7,24,4939.515,6821.235
25,20,38,4,0,7,26,5174.73,7526.88
25,20,38,4,0,7,24,4939.515,7056.45
25,20,28,6,0,7,22,4233.87,6821.235
25,20,28,8,0,7,19,3763.44,5645.16
25,20,28,6,0,7,23,4469.085,6821.235
25,20,28,6,0,7,21,3998.655,6350.805
25,20,22,4,0,7,26,5174.73,7762.095
25,20,22,6,0,7,20,3998.655,6115.59
25,20,28,4,0,7,25,5174.73,7056.45
25,20,28,6,0,7,22,4233.87,6821.235
25,20,28,6,0,7,23,4469.085,6821.235
25,20,28,4,0,7,29,6115.59,7997.31
25,20,26,8,0,7,21,4939.515,5174.73
25,20,26,8,0,7,20,4704.3,4704.3
25,20,28,8,0,7,16,3293.01,4704.3
25,20,28,6,0,7,17,3528.225,4704.3
25,20,28,8,0,7,16,3293.01,4469.085
25,20,30,8,0,7,16,3293.01,4704.3
25,20,30,8,0,7,16,3293.01,4469.085
25,20,30,8,0,7,15,3057.795,4469.085
25,20,30,8,0,7,17,3528.225,4939.515
25,20,28,8,0,7,16,3293.01,4469.085
25,20,28,6,0,7,15,3293.01,4233.87
25,20,28,8,0,7,15,3293.01,4233.87
25,20,30,8,0,7,16,3293.01,4704.3
25,20,30,8,0,7,15,3057.795,4233.87
25,20,30,8,0,7,14,2822.58,4469.085
25,20,30,8,0,7,16,3293.01,4704.3
25,20,30,8,0,7,16,3293.01,4469.085
25,20,28,8,0,7,16,3293.01,4469.085
25,20,30,8,0,7,16,3293.01,4704.3
25,20,30,8,0,7,15,2822.58,4469.085
25,20,30,8,0,7,16,3293.01,4704.3
25,20,30,8,0,7,14,2822.58,4469.085
25,20,30,8,0,7,17,3528.225,4939.515
25,20,26,8,0,7,21,4939.515,5174.73
25,20,26,8,0,7,20,4704.3,4704.3
25,20,28,6,0,7,16,3293.01,4704.3
25,20,28,8,0,7,14,2822.58,3763.44
25,20,28,8,0,7,17,3528.225,4939.515
25,20,28,6,0,7,16,3293.01,4704.3
25,20,28,8,0,7,16,3293.01,4704.3
25,20,28,8,0,7,13,2822.58,3763.44
25,20,30,6,0,7,19,3763.44,5409.945
25,20,30,6,0,7,19,3998.655,5645.16
25,20,28,8,0,7,15,3293.01,4233.87
25,20,28,6,0,7,17,3528.225,4704.3
25,20,28,8,0,7,14,3057.795,3763.44
25,20,28,8,0,7,15,3293.01,3998.655
25,20,28,8,0,7,14,3057.795,3763.44
25,20,28,8,0,7,14,2822.58,3528.225
25,21,29,8,0,7,18,3763.44,5409.945
25,21,29,6,0,7,19,3998.655,5409.945
25,21,28,6,0,7,20,3998.655,5880.375
25,21,28,6,0,7,21,4233.87,6115.59
25,21,29,8,0,7,15,3057.795,4469.085
25,21,29,8,0,7,19,3763.44,5880.375
25,21,29,8,0,7,16,3293.01,4704.3
25,21,29,8,0,7,15,3293.01,4469.085
25,21,29,8,0,7,15,3057.795,4469.085
25,21,29,8,0,7,15,3057.795,4233.87
25,21,28,8,0,7,21,4704.3,5174.73
25,21,28,4,0,7,21,4469.085,5645.16
25,21,28,4,1,7,21,4233.87,5645.16
25,21,38,4,0,7,23,4939.515,6115.59
25,21,28,4,0,7,24,4939.515,7056.45
25,21,28,6,0,7,22,4469.085,6350.805
25,21,30,6,0,7,20,3763.44,6350.805
25,21,28,4,0,7,23,4704.3,6821.235
25,21,28,6,0,7,21,4233.87,6115.59
25,21,30,6,0,7,20,3763.44,6350.805
25,21,28,6,0,7,19,3998.655,5645.16
25,21,30,6,0,7,18,3763.44,5409.945
25,21,30,6,0,7,20,3998.655,5880.375
25,27,28,4,0,7,24,4939.515,7056.45
25,27,28,6,0,7,22,4469.085,6350.805
25,27,30,6,0,7,20,3763.44,6350.805
25,27,26,4,0,7,24,5409.945,6350.805
25,27,26,4,0,7,23,4939.515,5880.375
25,27,38,4,0,7,27,5645.16,7056.45
25,27,38,4,0,7,25,5409.945,6821.235
25,27,39,4,1,5,22,4469.085,6350.805
25,27,28,6,0,7,19,3998.655,5645.16
25,27,30,6,0,7,18,3763.44,5409.945
25,27,30,6,0,7,20,3998.655,5880.375
25,27,28,6,0,7,20,3998.655,5880.375
25,27,29,8,0,7,15,3057.795,4469.085
25,27,29,8,0,7,19,3763.44,5880.375
25,27,29,6,0,7,20,3998.655,5880.375
25,27,39,8,0,7,19,3763.44,5880.375
25,27,39,8,0,7,16,3293.01,5174.73
25,27,28,6,0,7,20,3998.655,5880.375
25,27,28,6,0,7,21,4233.87,6115.59
25,27,29,8,0,7,15,3057.795,4469.085
25,27,29,8,0,7,19,3763.44,5880.375
25,27,29,6,0,7,19,3763.44,5880.375
25,27,29,8,0,7,18,3763.44,5409.945
25,27,29,6,0,7,19,3998.655,5409.945
25,27,28,6,0,7,17,3528.225,4704.3
25,27,29,8,0,7,15,3293.01,4469.085
25,27,39,6,0,7,18,3763.44,4704.3
25,27,28,6,0,7,15,3293.01,4233.87
25,27,29,8,0,7,15,3293.01,4469.085
25,27,39,6,0,7,16,3528.225,4469.085
25,27,28,6,0,7,16,3293.01,4704.3
25,27,29,8,0,7,16,3293.01,4704.3
25,27,29,8,0,7,15,3293.01,4469.085
25,27,29,8,0,7,15,3057.795,4469.085
25,27,29,8,0,7,15,3057.795,4233.87
25,27,28,8,0,7,21,4704.3,5174.73
25,27,28,4,0,7,21,4469.085,5880.375
25,27,30,6,0,7,18,3763.44,5409.945
25,27,30,6,0,7,17,3528.225,5174.73
25,27,28,6,0,7,18,3763.44,5174.73
25,27,29,6,0,7,18,3763.44,4939.515
25,27,28,6,0,7,17,3528.225,4939.515
25,27,29,6,0,7,17,3763.44,4704.3
25,27,28,6,0,7,16,3293.01,4704.3
25,27,29,8,0,7,16,3293.01,4704.3
25,27,29,8,0,7,15,3293.01,4469.085
25,27,29,8,0,7,15,3057.795,4233.87
25,27,29,8,0,7,15,3057.795,4233.87
25,27,39,10,0,5,16,3057.795,5174.73
25,27,39,10,0,5,16,3057.795,5174.73
25,34,30,12,0,5,12,2587.365,3528.225
25,34,39,12,0,5,12,2587.365,3528.225
25,34,30,12,0,5,11,2116.935,3763.44
25,34,39,12,0,5,12,2352.15,3528.225
25,34,7,8,0,5,15,3057.795,4469.085
25,34,30,8,0,5,13,2587.365,3763.44
25,34,39,8,0,5,13,2587.365,3763.44
25,37,28,8,0,7,19,3763.44,5645.16
25,37,30,6,0,7,18,3528.225,5174.73
25,37,30,6,0,7,19,3998.655,5645.16
25,37,30,4,0,7,21,4469.085,5880.375
25,37,30,6,0,7,20,3998.655,5645.16
25,37,30,4,0,7,23,4704.3,6586.02
25,37,30,6,0,7,21,4233.87,6115.59
25,37,38,4,0,7,24,5174.73,6586.02
25,37,26,4,0,7,28,6821.235,6350.805
25,37,30,8,0,7,16,3293.01,4704.3
25,37,29,6,0,7,16,3293.01,4704.3
25,37,30,8,0,7,17,3528.225,4939.515
25,37,29,6,0,7,15,3057.795,4469.085
25,37,30,8,0,7,16,3293.01,4469.085
25,37,29,6,0,7,16,3293.01,4704.3
25,37,30,8,0,7,17,3528.225,4939.515
25,37,29,6,0,7,15,3057.795,4469.085
25,37,30,8,0,7,16,3293.01,4469.085
25,37,28,8,0,7,16,3293.01,4469.085
25,37,30,8,0,7,17,3528.225,4704.3
25,37,30,8,0,7,16,3293.01,4704.3
25,37,28,8,0,7,15,3293.01,4233.87
25,37,30,8,0,7,16,3293.01,4469.085
25,37,30,8,0,7,15,3293.01,4233.87
25,37,30,8,0,7,17,3528.225,4939.515
25,37,30,6,0,7,18,3763.44,5174.73
25,37,30,6,0,7,19,3998.655,5645.16
25,37,28,4,0,7,27,5645.16,7762.095
25,37,38,4,0,7,28,5645.16,8232.525
25,37,30,6,0,7,20,3998.655,5880.375
25,37,29,4,0,7,23,4704.3,6586.02
25,37,30,6,0,7,21,4233.87,6115.59
25,37,38,4,0,7,23,4704.3,6821.235
25,37,29,6,0,7,19,3763.44,5645.16
25,37,29,8,0,7,18,3528.225,5174.73
25,37,38,6,0,7,20,3998.655,6115.59
25,37,38,8,0,7,18,3528.225,5409.945
25,37,39,8,0,5,16,3293.01,4704.3
25,37,29,4,0,7,21,4469.085,5645.16
25,37,29,6,0,7,18,3763.44,4939.515
25,37,38,4,0,7,23,4939.515,6115.59
25,37,38,6,0,7,17,3528.225,4939.515
25,37,29,6,0,7,15,3293.01,4233.87
25,37,38,6,0,7,16,3528.225,4469.085
25,37,30,6,0,7,19,3998.655,5645.16
25,37,30,6,0,7,21,4233.87,6586.02
25,37,30,6,0,7,18,3528.225,5174.73
25,37,30,6,0,7,19,3998.655,5645.16
25,38,30,6,0,7,19,3763.44,5409.945
25,38,30,6,0,7,19,3998.655,5645.16
25,38,28,4,0,7,20,4233.87,5645.16
25,38,28,5,0,7,19,3998.655,5409.945
25,38,28,8,0,7,17,3528.225,4939.515
25,38,38,4,0,7,20,4233.87,5645.16
25,38,28,4,0,7,20,3998.655,5409.945
25,38,28,5,0,7,18,3763.44,5174.73
25,38,28,8,0,7,16,3293.01,4469.085
25,38,38,4,0,7,20,3998.655,5409.945
25,38,28,5,0,7,17,3528.225,4704.3
25,38,28,5,0,7,18,3763.44,4939.515
25,38,28,4,0,7,20,4233.87,5645.16
25,38,28,5,0,7,19,3998.655,5409.945
25,38,28,8,0,7,17,3528.225,4939.515
25,38,38,4,0,7,20,4233.87,5645.16
25,38,28,5,0,7,18,3763.44,4939.515
25,38,28,8,0,7,16,3293.01,4469.085
25,38,28,6,0,7,16,3293.01,4704.3
25,38,28,8,0,7,17,3528.225,4939.515
25,38,28,6,0,7,16,3293.01,4704.3
25,38,28,8,0,7,16,3293.01,4704.3
25,38,28,8,0,7,15,3293.01,3998.655
25,38,28,8,0,7,14,3057.795,3763.44
25,38,28,8,0,7,15,3293.01,4233.87
25,38,28,6,0,7,17,3528.225,4704.3
25,38,28,8,0,7,14,3057.795,3763.44
25,38,28,8,0,7,14,3057.795,3763.44
25,38,28,8,0,7,15,3293.01,3998.655
25,38,28,8,0,7,14,3057.795,3763.44
25,38,28,8,0,7,14,2822.58,3528.225
25,38,28,8,0,7,14,2822.58,3528.225
25,38,26,8,0,7,21,4939.515,5174.73
25,38,26,8,0,7,20,4704.3,4704.3
25,38,28,8,0,7,16,3293.01,4704.3
25,38,28,6,0,7,17,3528.225,4704.3
25,38,28,8,0,7,16,3293.01,4469.085
25,38,30,8,0,7,16,3293.01,4704.3
25,38,30,8,0,7,16,3293.01,4469.085
25,38,30,8,0,7,15,3057.795,4469.085
25,38,30,8,0,7,17,3528.225,4939.515
25,38,28,8,0,7,16,3293.01,4469.085
25,38,28,6,0,7,15,3293.01,4233.87
25,38,28,8,0,7,15,3293.01,4233.87
25,38,30,8,0,7,16,3293.01,4704.3
25,38,30,8,0,7,15,3057.795,4233.87
25,38,30,8,0,7,14,2822.58,4469.085
25,38,30,8,0,7,14,2822.58,4469.085
25,38,28,8,0,7,16,3293.01,4469.085
25,38,30,8,0,7,16,3293.01,4704.3
25,38,30,8,0,7,15,2822.58,4469.085
25,38,30,8,0,7,16,3293.01,4704.3
25,38,30,8,0,7,14,2822.58,4469.085
25,38,26,8,0,7,21,4939.515,5174.73
25,38,26,8,0,7,20,4704.3,4704.3
25,38,30,8,0,7,17,3528.225,4939.515
25,38,30,8,0,7,14,2822.58,4469.085
25,38,30,8,0,7,16,3293.01,4704.3
25,38,30,8,0,7,16,3293.01,4469.085
25,38,30,8,0,7,15,2822.58,4469.085
25,45,29,4,0,7,24,4939.515,7056.45
25,45,29,6,0,7,22,4469.085,6821.235
25,45,38,4,0,7,25,5174.73,7291.665
25,45,29,4,0,7,24,4939.515,7056.45
25,45,29,6,0,7,22,4469.085,6586.02
25,45,38,4,0,7,25,5174.73,7291.665
25,45,39,6,0,7,20,3998.655,5880.375
25,45,29,4,0,7,29,5880.375,8467.74
25,45,38,4,0,7,29,6115.59,7997.31
25,45,39,4,0,5,24,4939.515,6821.235
25,45,29,4,0,4,28,5645.16,8467.74
25,45,29,4,0,7,23,4704.3,6350.805
25,45,29,4,0,7,22,4704.3,6115.59
25,45,29,4,0,7,22,4704.3,5880.375
25,45,38,4,0,7,20,4233.87,5409.945
25,45,29,4,0,7,21,4469.085,5645.16
25,45,38,4,0,7,20,4233.87,5409.945
25,45,21,4,0,7,30,6350.805,7762.095
25,45,29,4,0,7,31,6586.02,8232.525
25,45,38,4,0,7,29,6350.805,7762.095
25,45,29,6,0,7,18,3763.44,5409.945
25,45,29,6,0,7,20,3998.655,5880.375
25,45,29,6,0,7,19,3998.655,5409.945
25,45,29,6,0,7,18,3763.44,5174.73
25,45,29,6,0,7,17,3528.225,4704.3
25,45,39,4,0,5,21,4233.87,5880.375
25,46,28,5,0,7,16,3293.01,4233.87
25,46,28,8,0,7,14,3057.795,3763.44
25,46,38,5,0,7,16,3293.01,4233.87
25,46,28,5,0,7,16,3293.01,4233.87
25,46,28,8,0,7,14,3057.795,3763.44
25,46,38,5,0,7,16,3293.01,4233.87
25,47,28,4,0,7,29,6115.59,8232.525
25,47,38,4,0,7,29,6350.805,7762.095
25,47,29,6,0,7,20,3998.655,6115.59
25,47,29,6,0,7,21,4233.87,6115.59
25,47,28,4,0,7,28,5880.375,7762.095
25,47,38,4,0,7,27,5645.16,7762.095
25,47,28,4,0,7,26,5409.945,7056.45
25,47,38,4,0,7,26,5409.945,7291.665
25,47,29,6,0,7,18,3763.44,5409.945
25,47,30,6,0,7,21,4233.87,6350.805
25,47,30,8,0,5,19,3998.655,5880.375
25,47,28,6,0,7,20,4233.87,5645.16
25,47,29,6,0,7,20,3998.655,5645.16
25,47,38,6,0,7,20,3998.655,5645.16
25,47,28,6,0,7,19,3998.655,5409.945
25,47,29,6,0,7,19,3998.655,5645.16
25,47,38,6,0,7,19,3998.655,5409.945
25,47,29,6,0,7,22,4469.085,6821.235
25,47,29,4,0,7,25,5174.73,7526.88
25,47,38,4,0,7,25,4939.515,7526.88
25,47,28,6,0,7,20,4233.87,5645.16
25,47,28,4,0,7,22,4704.3,5880.375
25,47,38,4,0,7,22,4704.3,6115.59
25,47,28,6,0,7,20,4233.87,5409.945
25,47,38,4,0,7,21,4469.085,5645.16
25,47,30,6,0,7,18,3763.44,5409.945
25,47,30,6,0,7,18,3528.225,5174.73
25,50,21,6,0,5,19,3763.44,5409.945
25,50,21,6,0,5,19,3998.655,5645.16
25,50,23,6,0,5,18,3763.44,4939.515
25,50,23,6,0,5,19,3763.44,5409.945
25,50,23,8,0,5,16,3293.01,4704.3
25,50,23,6,0,5,21,4233.87,6115.59
25,50,39,6,0,5,20,3998.655,5880.375
25,50,23,6,0,5,20,3998.655,5880.375
25,50,39,6,0,5,19,3763.44,5645.16
25,50,23,6,0,5,21,4233.87,6115.59
25,50,39,6,0,5,20,3998.655,5880.375
25,50,23,6,0,5,20,4233.87,5880.375
25,50,23,6,0,5,20,4233.87,5880.375
25,50,23,6,0,5,19,3998.655,5880.375
25,50,21,6,0,5,18,3763.44,5174.73
25,50,21,8,0,5,18,3763.44,4939.515
25,50,21,8,0,5,16,3293.01,4704.3
25,50,29,8,0,5,14,2822.58,4233.87
25,50,29,8,0,5,14,2822.58,3998.655
25,52,28,6,0,7,16,3293.01,4704.3
25,55,30,8,0,5,18,3528.225,5174.73
25,55,30,8,0,5,19,3763.44,5880.375
25,55,30,8,0,5,19,3763.44,5880.375
25,55,30,8,0,5,17,3528.225,5409.945
25,55,30,8,0,5,19,3763.44,5880.375
25,55,30,8,0,5,19,3763.44,5880.375
25,55,30,8,0,5,18,3528.225,5174.73
25,55,30,8,0,5,19,3763.44,5880.375
25,55,30,8,0,5,19,3763.44,5880.375
25,55,30,8,0,5,18,3528.225,5409.945
25,55,30,8,0,5,18,3528.225,5409.945
25,56,29,6,0,7,16,3528.225,4704.3
25,56,29,8,0,7,16,3293.01,4704.3
25,56,29,8,0,7,15,3293.01,4469.085
25,56,29,6,0,7,16,3293.01,4469.085
25,56,29,8,0,7,15,3057.795,4469.085
25,56,29,8,0,7,15,3057.795,4233.87
25,56,26,4,0,7,24,5409.945,6350.805
25,56,26,4,0,7,23,4939.515,5880.375
25,56,38,4,0,7,25,5409.945,6586.02
25,56,38,4,0,7,25,5409.945,6821.235
25,56,26,4,0,7,22,4939.515,5645.16
25,56,38,4,0,7,25,5409.945,6586.02
25,56,29,6,0,7,18,3763.44,4939.515
25,56,29,8,0,7,16,3293.01,4704.3
25,56,29,8,0,7,15,3293.01,4469.085
25,56,29,6,0,7,17,3528.225,4704.3
25,56,29,8,0,7,15,3057.795,4469.085
25,56,29,8,0,7,15,3293.01,4469.085
25,56,29,8,0,5,12,2587.365,3293.01
25,56,28,6,0,7,18,3763.44,5174.73
25,56,28,6,0,7,17,3528.225,4939.515
25,56,26,4,0,7,24,5409.945,6350.805
25,56,26,4,0,7,23,4939.515,5880.375
25,56,38,4,0,7,25,5409.945,6586.02
25,56,38,4,0,7,25,5409.945,6821.235
25,56,26,4,0,7,21,4704.3,5174.73
25,56,26,4,0,7,22,4939.515,5645.16
25,56,38,4,0,7,25,5409.945,6586.02
25,56,28,6,0,7,17,3528.225,4704.3
25,56,28,6,0,7,17,3528.225,4469.085
25,56,39,6,0,7,16,3528.225,4469.085
25,57,29,6,0,7,19,3998.655,5645.16
25,57,29,6,0,7,18,3998.655,4939.515
25,57,30,8,0,7,18,3528.225,5174.73
25,57,29,6,0,7,18,3763.44,4939.515
25,57,30,8,0,7,17,3528.225,4704.3
25,57,29,4,0,7,25,5174.73,7526.88
25,57,29,6,0,7,23,4704.3,6586.02
25,57,38,4,0,7,25,5174.73,7526.88
25,57,28,4,0,7,30,6115.59,8232.525
25,57,38,4,0,7,30,6350.805,7762.095
25,57,28,4,0,7,22,4704.3,6350.805
25,57,29,6,0,7,21,4233.87,6115.59
25,57,29,6,0,7,18,3763.44,5409.945
25,57,29,6,0,7,17,3528.225,4939.515
25,57,29,6,0,7,18,3763.44,5174.73
25,57,29,6,0,7,17,3528.225,5174.73
25,57,29,6,0,7,17,3528.225,4704.3
25,57,28,4,0,7,27,5645.16,7526.88
25,57,38,4,0,7,26,5409.945,7056.45
25,57,28,6,0,7,20,4233.87,5409.945
25,57,28,4,0,7,22,4704.3,5880.375
25,57,38,4,0,7,22,4704.3,5880.375
25,57,28,6,0,7,20,4233.87,5409.945
25,57,38,4,0,7,21,4469.085,5645.16
25,60,22,10,0,5,16,3293.01,4704.3
25,60,39,10,0,5,15,2822.58,4704.3
25,60,22,10,0,5,16,3057.795,4704.3
25,60,39,10,0,5,14,2822.58,4704.3
25,60,22,12,0,5,11,2116.935,3293.01
25,60,39,12,0,5,10,1881.72,3057.795
25,60,22,12,0,5,11,2116.935,3293.01
25,60,39,12,0,5,10,1881.72,3057.795
25,61,22,6,0,7,17,3528.225,5174.73
25,61,22,8,0,5,14,2822.58,3998.655
25,61,22,8,0,5,14,2822.58,4233.87
25,61,22,8,0,5,14,2822.58,4233.87
25,61,22,8,0,5,14,2822.58,4233.87
25,61,22,8,0,5,15,2822.58,4233.87
25,62,22,6,0,5,22,4469.085,6350.805
25,62,22,6,0,5,22,4469.085,6115.59
25,62,22,6,0,5,20,4233.87,5880.375
25,62,22,6,0,5,23,5174.73,5880.375
25,62,24,8,0,5,20,3998.655,5645.16
25,62,29,8,0,5,15,3293.01,4233.87
25,62,22,6,0,5,24,4939.515,6821.235
25,62,39,6,0,5,21,4233.87,6115.59
25,62,22,6,0,5,22,4704.3,6115.59
25,62,22,6,0,5,20,4233.87,5880.375
25,62,24,8,0,5,18,3763.44,5409.945
25,62,24,8,0,5,19,3763.44,5645.16
25,62,24,8,0,5,18,3763.44,5409.945
25,62,24,8,0,5,19,3763.44,5645.16
25,62,24,8,0,5,18,3763.44,5409.945
25,62,24,8,0,5,21,4704.3,5174.73
25,62,22,8,0,5,14,2822.58,4233.87
